,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,MaritalStatus_Married,MaritalStatus_Single,CouponPerOrder
4534,0,31,3,36,3,5,1,5,0,13,2,1,266,0,1,0,0,1,0,1,0,0,0,1,0,0.5
4535,0,24,1,36,3,5,3,2,0,15,16,8,295,0,1,0,1,0,0,1,0,0,0,1,0,1.0
4536,0,4,1,9,3,4,1,2,0,15,7,8,151,1,0,1,0,0,1,0,0,0,1,0,1,0.2857142857142857
4537,0,31,3,35,4,5,5,6,0,20,14,4,228,1,0,0,0,1,1,0,1,0,0,1,0,0.2857142857142857
4538,0,21,1,9,4,4,1,7,0,14,2,5,176,0,1,1,0,0,1,0,0,1,0,1,0,0.5
4539,0,20,1,9,3,4,3,8,0,15,2,2,304,0,1,0,1,0,0,1,0,0,0,1,0,1.0
4540,0,9,1,29,3,6,3,2,0,16,5,4,167,0,1,0,1,0,0,1,0,0,1,0,1,0.4
4541,0,28,1,6,3,4,3,9,0,12,2,1,163,0,1,0,1,0,1,0,0,1,0,0,1,0.5
4542,0,8,1,9,4,5,3,5,0,13,6,8,153,0,1,0,1,0,0,1,0,0,1,1,0,0.6666666666666666
4543,0,6,3,17,4,5,1,4,1,20,2,4,216,0,1,0,0,1,1,0,1,0,0,1,0,0.5
4544,0,5,1,16,3,4,4,3,0,26,2,9,231,0,1,0,1,0,0,1,1,0,0,1,0,0.5
4545,1,1,1,22,3,4,3,9,1,13,8,8,261,0,1,1,0,0,0,1,1,0,0,1,0,0.125
4546,1,1,1,17,3,6,1,9,0,14,2,4,159,0,1,1,0,0,0,1,0,0,1,1,0,0.5
4547,0,4,3,14,3,4,4,2,0,15,2,3,155,0,1,0,0,1,0,1,0,0,1,0,1,0.5
4548,0,9,1,23,4,4,3,6,1,13,2,1,201,0,1,0,1,0,0,1,1,0,0,1,0,0.5
4549,1,1,1,27,4,4,3,5,0,13,2,4,223,1,0,0,1,0,0,1,1,0,0,1,0,1.0
4551,0,16,1,12,4,4,3,6,0,18,3,1,146,1,0,0,0,0,0,1,0,0,1,1,0,0.3333333333333333
4552,0,10,3,17,3,4,1,3,0,15,10,4,225,1,0,1,0,0,0,1,1,0,0,0,1,0.9
4553,1,1,1,11,4,5,3,7,0,17,2,3,164,1,0,0,0,0,0,1,0,0,1,0,1,0.5
4554,0,22,3,9,3,4,1,4,0,15,7,8,166,0,1,0,0,1,1,0,0,1,0,1,0,1.0
4555,0,29,3,25,3,4,4,5,0,15,8,9,293,0,1,0,1,0,1,0,0,0,0,0,1,0.25
4556,0,15,3,17,3,4,1,9,0,15,2,11,187,1,0,0,1,0,0,1,0,1,0,0,1,0.5
4557,0,9,3,7,3,4,3,11,0,12,7,10,172,0,1,0,0,1,0,1,0,1,0,1,0,0.14285714285714285
4559,0,13,1,15,3,4,3,3,0,12,2,8,163,1,0,0,1,0,1,0,0,0,1,1,0,1.0
4560,0,5,3,9,4,4,1,6,1,14,2,6,191,0,1,0,1,0,0,1,0,1,0,0,1,1.0
4561,0,16,1,31,3,4,5,3,1,22,6,9,199,0,1,1,0,0,0,1,1,0,0,1,0,1.0
4562,0,19,3,9,4,4,4,2,0,20,4,8,173,0,1,0,0,0,0,1,0,1,0,1,0,1.0
4564,0,3,1,26,3,4,1,6,0,13,2,3,168,0,1,0,0,0,0,1,0,1,0,1,0,1.0
4565,0,7,1,7,4,2,3,6,0,20,2,6,287,0,1,1,0,0,1,0,0,0,0,1,0,0.5
4566,0,5,3,14,3,5,1,11,0,22,3,2,241,0,1,0,1,0,0,1,1,0,0,1,0,0.6666666666666666
4568,0,14,3,35,3,6,5,5,0,16,3,2,234,1,0,0,0,0,0,1,1,0,0,1,0,0.3333333333333333
4570,0,1,3,36,3,4,3,7,0,13,2,1,168,0,1,1,0,0,0,1,0,1,0,1,0,0.5
4571,0,9,3,7,4,4,3,3,0,17,2,4,174,0,1,1,0,0,1,0,0,1,0,0,1,1.0
4572,0,8,3,28,4,2,1,3,0,13,6,8,178,0,1,0,1,0,0,1,0,1,0,0,1,0.16666666666666666
4573,1,1,1,31,4,6,1,3,1,19,2,1,148,0,1,0,0,0,0,1,0,0,1,0,1,0.5
4574,0,11,1,7,3,4,1,6,0,18,2,3,200,0,1,0,0,0,1,0,1,0,0,0,1,1.0
4575,0,20,1,25,3,4,3,7,0,12,2,4,230,1,0,1,0,0,1,0,1,0,0,1,0,0.5
4576,0,15,3,9,4,4,5,9,0,17,12,9,291,0,1,0,1,0,1,0,0,0,0,1,0,0.08333333333333333
4577,0,11,3,16,4,4,4,3,0,14,8,4,213,1,0,1,0,0,0,1,1,0,0,1,0,0.25
4579,1,1,3,18,3,2,3,10,0,13,2,3,172,1,0,0,0,0,0,1,0,1,0,1,0,1.0
4580,0,1,3,31,3,4,1,2,0,14,3,2,149,1,0,1,0,0,0,1,0,0,1,1,0,0.6666666666666666
4581,0,12,1,17,4,4,3,5,0,20,2,4,223,0,1,1,0,0,1,0,0,1,0,1,0,0.5
4582,0,11,1,7,4,4,4,8,0,13,5,4,189,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4583,0,23,1,25,3,5,3,3,1,15,2,10,320,0,1,0,1,0,0,1,0,0,0,1,0,1.0
4584,0,1,1,30,3,2,1,3,1,12,2,5,152,0,1,1,0,0,0,1,0,0,1,1,0,0.5
4585,0,1,3,35,4,4,4,3,0,21,2,5,188,0,1,0,0,1,0,1,0,1,0,1,0,0.5
4586,0,1,1,24,4,5,4,3,0,22,2,1,146,0,1,0,0,0,0,1,0,0,1,1,0,1.0
4587,0,24,2,10,4,4,4,3,0,15,11,8,307,1,0,1,0,0,0,1,0,0,0,1,0,0.18181818181818182
4588,0,1,3,20,3,4,3,3,0,12,2,7,146,0,1,1,0,0,0,1,0,0,1,1,0,1.0
4589,1,1,1,14,3,4,3,3,1,17,2,3,154,1,0,0,1,0,1,0,0,0,1,1,0,0.5
4590,1,1,3,19,4,5,5,3,0,19,2,1,145,1,0,0,1,0,0,1,0,0,1,1,0,1.0
4591,0,8,1,7,3,5,1,3,1,14,2,4,161,0,1,0,1,0,0,1,0,0,1,1,0,1.0
4593,0,9,1,32,3,5,1,6,0,15,2,3,162,0,1,0,0,0,0,1,0,1,0,0,1,1.0
4594,0,5,3,13,4,2,1,6,0,23,6,8,180,0,1,1,0,0,0,1,0,1,0,1,0,1.0
4595,0,1,1,13,4,5,3,2,0,13,2,4,147,0,1,1,0,0,1,0,0,0,1,1,0,0.5
4596,0,11,3,9,4,4,3,6,1,12,2,4,221,0,1,0,0,1,0,1,0,1,0,1,0,0.5
4597,0,1,1,7,3,5,4,3,0,14,2,1,153,0,1,0,1,0,1,0,0,0,1,0,1,0.5
4598,0,16,1,9,3,4,1,3,0,14,3,3,166,0,1,0,1,0,1,0,0,1,0,1,0,0.3333333333333333
4599,0,17,1,13,3,5,1,6,1,15,2,1,291,0,1,0,0,0,0,1,0,0,0,1,0,0.5
4600,0,12,1,7,3,4,5,5,0,18,2,1,151,0,1,0,1,0,1,0,0,0,1,0,1,0.5
4601,0,17,1,16,4,4,3,5,1,14,5,8,182,1,0,1,0,0,0,1,0,1,0,1,0,0.4
4602,0,22,1,7,3,5,5,9,0,12,2,3,279,0,1,0,1,0,1,0,0,0,0,1,0,0.5
4605,1,1,3,9,3,4,5,2,0,12,2,3,155,0,1,0,0,1,0,1,0,0,1,1,0,1.0
4606,0,1,3,29,3,4,3,3,0,12,2,3,159,0,1,0,0,0,0,1,0,0,1,0,1,0.5
4607,0,18,1,10,3,4,1,6,1,15,2,2,320,0,1,0,0,0,0,1,0,0,0,1,0,0.5
4608,0,1,1,13,4,4,3,2,0,21,3,3,153,0,1,1,0,0,0,1,0,0,1,1,0,0.6666666666666666
4609,0,7,3,15,3,4,3,2,0,13,2,3,196,0,1,0,0,1,0,1,0,1,0,1,0,0.5
4610,0,6,1,16,4,4,1,3,1,13,2,6,188,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4612,0,27,3,7,3,4,5,9,0,21,9,11,209,0,1,1,0,0,1,0,0,1,0,0,1,0.5555555555555556
4613,0,8,1,7,3,4,1,3,0,13,9,9,152,0,1,0,1,0,0,1,0,0,1,1,0,0.2222222222222222
4614,1,9,3,33,4,4,5,4,0,15,2,1,168,1,0,0,1,0,1,0,0,1,0,1,0,0.5
4615,0,1,1,13,4,4,1,3,1,14,2,3,81,0,1,0,1,0,1,0,0,0,1,1,0,0.5
4616,0,11,1,10,3,4,3,3,0,16,8,4,219,0,1,0,0,0,0,1,1,0,0,1,0,1.0
4617,0,3,3,10,4,4,3,3,0,15,2,3,181,0,1,1,0,0,1,0,0,1,0,1,0,0.5
4618,0,9,1,13,3,6,1,3,0,14,12,9,191,0,1,0,1,0,0,1,0,1,0,0,1,0.08333333333333333
4619,0,7,1,13,2,4,1,5,0,24,5,8,202,1,0,0,1,0,0,1,0,1,0,1,0,0.8
4620,0,28,2,26,3,4,4,4,0,16,3,2,232,0,1,1,0,0,0,1,1,0,0,1,0,1.0
4621,0,10,1,16,3,5,4,4,1,12,2,4,213,0,1,1,0,0,0,1,0,1,0,1,0,0.5
4622,0,1,1,10,3,5,1,2,0,14,2,2,145,0,1,1,0,0,0,1,0,0,1,0,1,1.0
4623,1,1,1,17,3,4,3,3,1,12,2,2,135,0,1,1,0,0,0,1,0,0,1,0,1,1.0
4624,1,1,1,10,4,4,5,3,1,12,10,8,158,1,0,0,1,0,0,1,0,0,1,0,1,0.6
4625,0,9,1,10,3,5,3,3,0,19,2,1,138,1,0,0,1,0,0,1,0,0,1,1,0,1.0
4626,0,1,1,11,3,2,5,4,0,17,2,3,153,0,1,1,0,0,0,1,0,0,1,1,0,0.5
4627,0,1,3,15,3,2,4,2,0,23,2,3,174,0,1,0,1,0,0,1,0,1,0,1,0,1.0
4628,0,12,3,14,3,5,1,2,0,21,2,6,165,0,1,0,0,1,1,0,0,1,0,0,1,1.0
4629,0,3,1,7,4,6,1,3,0,19,3,9,152,1,0,0,1,0,0,1,0,0,1,1,0,0.3333333333333333
4630,0,22,3,9,3,2,4,5,0,13,3,3,206,0,1,0,0,1,0,1,0,1,0,1,0,0.3333333333333333
4631,0,1,3,10,4,2,1,3,1,21,2,5,171,1,0,1,0,0,1,0,0,1,0,1,0,1.0
4632,0,11,1,17,4,2,1,5,0,18,2,1,172,0,1,0,1,0,0,1,0,0,1,0,1,1.0
4633,0,24,1,35,4,2,3,3,1,12,4,9,157,0,1,1,0,0,0,1,0,0,1,1,0,0.25
4636,0,13,1,9,4,5,3,3,0,12,12,11,171,0,1,0,0,0,1,0,0,1,0,0,1,0.16666666666666666
4637,0,6,3,17,3,4,1,3,0,13,2,9,179,0,1,0,0,1,0,1,0,1,0,0,1,1.0
4638,1,14,3,15,3,4,3,5,1,15,2,4,193,1,0,0,0,0,0,1,0,1,0,1,0,0.5
4639,0,12,1,7,3,2,1,2,0,14,2,9,201,0,1,0,1,0,1,0,0,1,0,0,1,0.5
4640,0,1,1,7,4,4,5,3,0,12,2,8,199,0,1,0,1,0,1,0,1,0,0,1,0,0.5
4641,0,6,1,10,3,4,1,5,0,16,3,8,237,0,1,0,1,0,1,0,1,0,0,0,1,2.3333333333333335
4642,0,21,3,21,3,4,5,4,0,13,2,8,175,0,1,0,0,1,0,1,0,1,0,0,1,1.0
4643,0,14,3,12,3,5,5,7,1,22,2,4,230,1,0,0,1,0,0,1,1,0,0,1,0,0.5
4644,0,27,1,14,3,2,3,5,0,20,2,4,273,0,1,0,1,0,0,1,0,0,0,1,0,0.5
4645,0,15,2,17,4,5,1,5,0,15,13,7,316,0,1,0,0,0,0,1,0,0,0,1,0,0.3076923076923077
4646,0,31,3,23,3,4,5,10,0,15,3,3,179,0,1,0,0,1,0,1,0,1,0,0,1,1.0
4647,0,1,1,17,3,4,5,3,0,22,2,4,213,1,0,0,1,0,0,1,1,0,0,1,0,0.5
4648,0,15,2,7,3,5,3,3,0,15,3,11,317,0,1,0,0,0,0,1,0,0,0,1,0,0.6666666666666666
4649,0,24,3,15,3,4,4,9,0,16,3,3,164,0,1,0,0,1,0,1,0,0,1,1,0,0.3333333333333333
4651,0,10,1,15,4,2,5,11,0,15,3,6,242,1,0,0,1,0,1,0,1,0,0,1,0,0.3333333333333333
4655,0,4,3,34,4,4,1,9,0,24,8,8,178,0,1,0,0,1,0,1,0,1,0,1,0,0.375
4656,0,3,3,17,4,4,3,3,0,12,2,1,151,0,1,0,1,0,0,1,0,0,1,0,1,1.0
4657,1,6,1,26,3,2,3,8,1,13,3,3,153,1,0,1,0,0,0,1,0,0,1,1,0,0.3333333333333333
4658,0,17,3,22,3,5,1,5,0,19,3,3,193,1,0,0,1,0,0,1,0,1,0,1,0,0.6666666666666666
4659,0,8,1,15,4,4,3,5,0,12,5,4,186,0,1,1,0,0,1,0,0,1,0,0,1,0.2
4660,0,1,1,16,3,4,5,3,0,15,2,3,150,0,1,1,0,0,0,1,0,0,1,1,0,1.0
4661,0,13,2,10,3,2,4,11,0,16,4,7,189,0,1,0,0,0,1,0,0,1,0,1,0,0.25
4662,0,30,1,16,3,4,1,9,0,12,3,2,236,0,1,1,0,0,0,1,0,0,0,1,0,0.3333333333333333
4663,0,14,1,9,3,5,1,2,1,21,3,4,148,0,1,1,0,0,1,0,0,0,1,0,1,0.3333333333333333
4665,0,3,3,17,3,4,4,3,0,15,3,3,148,0,1,0,0,1,0,1,0,0,1,1,0,1.0
4666,0,27,1,13,3,4,1,4,0,18,3,3,150,0,1,0,1,0,0,1,0,1,0,0,1,1.0
4667,0,9,1,9,4,4,5,4,0,12,2,1,176,1,0,0,1,0,1,0,0,1,0,1,0,1.0
4668,0,6,1,31,4,4,1,3,0,16,5,8,178,1,0,0,1,0,0,1,0,1,0,1,0,0.4
4669,0,12,1,9,4,4,3,8,1,14,2,2,156,0,1,1,0,0,0,1,0,0,1,1,0,0.5
4671,1,1,1,7,4,4,1,3,1,14,8,9,152,0,1,0,0,0,0,1,0,0,1,0,1,0.875
4672,0,1,3,33,3,4,1,3,0,24,2,5,187,0,1,1,0,0,1,0,0,1,0,0,1,0.5
4673,0,19,3,9,3,6,3,2,0,14,4,2,191,0,1,0,0,0,0,1,0,1,0,0,1,0.5
4674,0,1,1,17,4,2,3,3,0,19,2,3,160,0,1,1,0,0,0,1,0,0,1,0,1,0.5
4675,1,11,3,34,4,2,3,6,1,13,2,4,189,1,0,0,1,0,1,0,0,1,0,0,1,0.5
4676,0,8,3,9,3,4,1,3,0,23,2,5,188,0,1,0,0,0,0,1,0,1,0,0,1,0.5
4677,1,19,1,9,4,4,5,7,1,14,2,5,324,0,1,1,0,0,0,1,0,0,0,1,0,1.0
4679,0,26,1,26,3,4,1,2,0,19,2,3,168,1,0,1,0,0,0,1,0,0,1,1,0,1.0
4680,0,1,1,7,4,6,1,5,0,15,3,1,169,1,0,0,1,0,1,0,0,0,1,1,0,1.0
4681,0,3,1,34,4,4,3,6,0,13,2,2,168,0,1,1,0,0,1,0,0,1,0,1,0,0.5
4682,1,1,3,15,3,5,5,8,0,18,2,3,178,0,1,0,0,0,0,1,0,1,0,0,1,0.5
4683,0,8,1,7,4,2,1,4,0,17,2,4,158,0,1,0,1,0,1,0,0,0,1,0,1,1.0
4685,0,1,3,15,3,4,1,2,0,20,2,2,168,1,0,0,0,1,0,1,0,1,0,1,0,1.0
4686,0,11,1,17,3,4,5,2,1,14,5,4,153,0,1,0,1,0,1,0,0,0,1,1,0,1.0
4687,0,12,1,9,4,2,5,8,1,13,5,13,185,1,0,0,1,0,1,0,0,1,0,0,1,0.2
4689,0,9,3,15,4,4,1,3,0,17,2,3,151,0,1,0,1,0,1,0,0,0,1,1,0,1.0
4690,0,4,1,7,3,6,3,5,0,22,2,3,163,0,1,0,1,0,0,1,0,0,1,1,0,1.0
4691,0,14,1,9,3,2,4,3,0,25,4,8,167,1,0,1,0,0,1,0,0,1,0,1,0,0.25
4692,0,8,3,15,4,4,5,7,0,18,2,3,190,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4693,0,16,1,15,4,4,1,3,0,15,15,10,309,1,0,0,1,0,0,1,0,0,0,1,0,0.4
4694,1,1,1,13,4,2,5,3,1,22,2,1,141,0,1,0,1,0,0,1,0,0,1,1,0,0.5
4695,0,1,1,16,3,5,4,3,0,12,2,1,152,1,0,0,1,0,0,1,0,0,1,1,0,0.5
4696,0,26,1,18,3,4,3,10,0,21,2,5,156,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4697,0,24,1,9,4,4,3,7,0,15,2,4,301,0,1,1,0,0,0,1,0,0,0,1,0,0.5
4698,1,1,1,7,3,5,5,3,1,12,2,1,148,0,1,0,1,0,1,0,0,0,1,1,0,0.5
4699,0,7,1,14,3,4,3,2,0,12,3,8,242,0,1,1,0,0,0,1,1,0,0,1,0,0.6666666666666666
4701,0,21,1,9,3,4,1,3,1,15,4,1,293,0,1,0,0,0,1,0,0,0,0,1,0,1.0
4702,0,10,1,7,3,4,4,2,0,16,2,6,177,0,1,0,0,0,1,0,0,1,0,1,0,1.0
4703,0,3,1,30,3,2,3,3,0,25,2,8,152,0,1,0,1,0,0,1,0,0,1,1,0,1.0
4704,1,21,1,9,3,4,4,9,1,15,14,9,317,0,1,0,1,0,0,1,0,0,0,0,1,0.5714285714285714
4705,0,9,1,7,3,2,3,5,0,14,3,3,150,0,1,0,1,0,1,0,0,0,1,0,1,1.0
4706,0,16,1,7,3,5,1,11,1,14,2,3,186,0,1,0,1,0,1,0,0,1,0,1,0,0.5
4707,1,1,1,9,3,4,3,8,0,18,3,2,169,0,1,1,0,0,0,1,0,0,1,0,1,1.0
4708,0,10,2,20,3,4,4,6,0,14,2,5,146,0,1,0,0,0,0,1,0,0,1,1,0,1.0
4709,0,6,1,11,4,5,3,3,0,13,7,9,187,0,1,0,1,0,1,0,0,1,0,1,0,0.8571428571428571
4710,0,14,1,23,3,5,3,8,0,15,2,1,176,1,0,1,0,0,0,1,0,1,0,0,1,0.5
4711,0,4,1,9,3,5,1,7,1,25,2,1,194,0,1,1,0,0,1,0,0,1,0,0,1,1.0
4713,0,16,1,36,4,4,4,3,0,14,8,9,169,0,1,0,1,0,0,1,0,1,0,1,0,0.75
4714,0,12,1,19,1,5,5,4,0,16,2,3,188,1,0,0,1,0,0,1,0,1,0,1,0,1.0
4715,0,8,1,23,4,5,1,3,0,17,2,4,151,1,0,0,1,0,1,0,0,0,1,0,1,1.0
4716,1,13,3,18,3,4,1,3,0,19,8,8,202,0,1,0,0,1,1,0,1,0,0,1,0,0.125
4717,1,19,3,9,3,4,1,6,0,17,8,4,177,0,1,1,0,0,0,1,0,1,0,0,1,0.25
4718,0,17,1,21,4,4,5,8,0,15,2,1,297,0,1,0,1,0,0,1,0,0,0,1,0,1.0
4719,0,1,1,12,3,5,1,3,1,17,3,9,253,0,1,0,0,0,0,1,1,0,0,1,0,0.6666666666666666
4721,0,2,3,9,3,4,4,3,1,21,8,6,173,0,1,0,0,1,1,0,0,1,0,1,0,0.875
4722,0,8,2,10,3,4,1,2,0,20,2,3,162,0,1,0,0,0,0,1,0,0,1,1,0,1.0
4723,1,1,1,12,3,5,3,3,1,15,2,8,149,1,0,1,0,0,1,0,0,0,1,1,0,0.5
4724,0,1,1,10,3,4,1,3,0,12,2,1,142,1,0,1,0,0,0,1,0,0,1,1,0,0.5
4726,0,1,1,9,4,2,5,9,0,14,2,2,159,0,1,1,0,0,0,1,0,0,1,0,1,0.5
4728,0,9,1,34,3,5,5,3,0,12,2,2,151,0,1,1,0,0,1,0,0,0,1,0,1,0.5
4729,0,10,3,7,3,4,1,3,1,15,5,12,187,0,1,0,1,0,0,1,0,1,0,1,0,0.8
4730,0,6,3,20,4,4,1,4,0,12,2,4,169,0,1,0,1,0,0,1,0,1,0,1,0,0.5
4731,0,4,1,12,4,5,1,11,0,13,2,4,163,1,0,0,1,0,0,1,0,0,1,1,0,0.5
4732,0,27,3,14,4,5,1,9,1,19,3,5,234,0,1,0,0,1,1,0,1,0,0,1,0,0.3333333333333333
4733,0,19,3,16,4,4,5,6,1,13,3,3,233,0,1,0,0,1,0,1,1,0,0,1,0,0.3333333333333333
4734,0,6,1,15,4,2,3,7,0,13,2,4,177,0,1,1,0,0,1,0,0,1,0,1,0,1.0
4735,0,26,1,32,3,5,1,5,0,23,2,1,263,1,0,1,0,0,1,0,0,0,0,1,0,0.5
4737,0,2,2,15,4,5,1,3,0,14,2,5,174,0,1,1,0,0,0,1,0,0,1,1,0,1.0
4738,0,1,1,7,3,5,1,8,0,23,3,3,173,0,1,0,1,0,0,1,0,1,0,1,0,1.0
4739,0,18,1,15,4,2,1,4,1,25,2,3,153,0,1,0,1,0,0,1,0,0,1,1,0,1.0
4740,0,16,1,9,3,4,1,7,1,15,3,3,150,1,0,1,0,0,0,1,0,0,1,0,1,0.6666666666666666
4741,0,10,2,15,4,5,5,2,0,22,2,4,148,0,1,0,1,0,0,1,0,0,1,1,0,0.5
4742,0,1,3,10,4,4,5,3,1,19,2,4,167,0,1,0,0,0,0,1,0,1,0,1,0,0.5
4743,1,1,1,32,4,4,4,3,1,20,8,9,145,1,0,0,1,0,1,0,0,0,1,1,0,0.875
4744,0,6,1,7,4,4,1,2,0,13,2,3,148,1,0,0,1,0,0,1,0,0,1,1,0,1.0
4745,0,1,3,11,3,5,5,3,0,13,2,4,168,0,1,0,0,1,0,1,0,1,0,1,0,1.0
4746,0,23,1,7,3,4,5,4,0,17,2,3,161,0,1,0,0,0,1,0,0,0,1,1,0,0.5
4747,0,1,1,11,3,5,1,2,0,18,4,5,157,1,0,0,1,0,0,1,0,0,1,1,0,0.25
4748,0,6,3,12,3,4,4,3,0,15,6,4,190,1,0,0,1,0,0,1,0,1,0,1,0,0.5
4749,0,12,3,16,4,5,4,2,0,20,2,3,154,0,1,0,0,1,0,1,0,0,1,1,0,0.5
4750,0,16,1,10,4,2,1,4,1,14,2,4,177,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4751,0,5,1,18,3,4,1,5,1,20,2,3,149,0,1,0,1,0,0,1,0,0,1,1,0,0.5
4752,1,1,3,7,3,5,3,8,1,20,2,3,153,0,1,1,0,0,1,0,0,0,1,1,0,1.0
4753,0,27,3,15,4,4,1,7,0,15,3,3,243,0,1,0,0,1,0,1,0,0,0,1,0,1.0
4754,0,9,1,32,4,5,4,5,0,17,3,9,234,0,1,0,0,0,0,1,1,0,0,1,0,1.0
4755,0,11,3,28,3,4,1,7,0,16,2,1,155,1,0,1,0,0,1,0,0,0,1,1,0,1.0
4756,0,27,1,30,4,4,1,8,0,19,4,9,268,0,1,0,1,0,1,0,0,0,0,0,1,0.25
4757,0,17,1,7,3,4,1,6,0,14,3,3,181,1,0,0,1,0,1,0,0,1,0,1,0,0.6666666666666666
4758,0,21,3,9,3,4,1,2,1,23,8,8,170,0,1,0,0,1,1,0,0,1,0,1,0,0.5
4761,0,13,2,9,3,5,1,10,0,12,2,5,177,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4763,1,1,1,32,3,4,1,3,1,25,2,2,153,0,1,0,1,0,0,1,0,0,1,0,1,0.5
4764,0,3,1,14,4,5,1,8,0,15,2,4,150,0,1,1,0,0,1,0,0,0,1,1,0,1.0
4765,0,18,1,16,4,4,5,3,1,14,8,2,151,0,1,0,1,0,0,1,0,0,1,1,0,0.75
4766,0,2,3,12,4,4,1,3,0,15,2,3,174,0,1,1,0,0,0,1,0,1,0,0,1,0.5
4767,1,21,1,9,3,5,1,11,1,15,2,1,149,1,0,0,1,0,0,1,0,0,1,1,0,1.0
4769,1,1,3,9,3,5,3,3,0,14,2,3,145,0,1,1,0,0,1,0,0,0,1,0,1,1.0
4770,1,1,1,25,4,4,1,3,0,20,2,1,152,0,1,0,0,0,1,0,0,0,1,0,1,1.0
4771,0,10,1,21,4,4,1,2,1,18,5,12,191,0,1,0,1,0,0,1,0,1,0,1,0,0.6
4772,0,21,3,9,4,5,1,3,1,19,2,3,158,0,1,0,1,0,1,0,0,0,1,0,1,0.5
4773,1,1,1,10,3,4,3,2,1,20,2,3,167,0,1,0,1,0,1,0,0,1,0,1,0,1.0
4774,1,5,1,9,3,6,1,6,1,14,2,1,153,0,1,0,1,0,1,0,0,0,1,1,0,0.5
4775,0,2,1,16,4,4,3,7,0,19,3,3,149,0,1,1,0,0,1,0,0,0,1,1,0,0.3333333333333333
4776,1,3,1,13,4,4,5,9,1,22,3,3,149,0,1,1,0,0,0,1,0,0,1,1,0,0.6666666666666666
4777,0,1,1,11,4,4,3,3,0,20,2,1,148,0,1,0,1,0,1,0,0,0,1,0,1,0.5
4779,0,16,3,21,4,5,3,9,0,18,2,4,187,0,1,1,0,0,1,0,0,1,0,0,1,1.0
4780,0,7,1,7,4,5,5,5,1,12,2,3,153,0,1,0,0,0,0,1,0,0,1,0,1,1.0
4782,0,5,3,14,3,5,3,5,0,16,6,3,148,0,1,0,1,0,0,1,0,0,1,1,0,0.5
4783,0,9,1,28,3,4,1,3,1,26,2,8,165,0,1,0,1,0,1,0,0,1,0,1,0,0.5
4784,0,23,1,15,3,4,4,6,0,12,2,8,199,0,1,0,0,0,1,0,1,0,0,1,0,0.5
4785,0,22,1,27,3,4,3,6,0,18,2,1,148,0,1,1,0,0,0,1,0,0,1,1,0,1.0
4786,0,5,3,27,3,4,3,3,0,14,2,1,194,1,0,0,0,1,1,0,0,1,0,1,0,1.0
4787,0,10,1,14,4,4,1,4,0,19,2,2,172,0,1,0,0,0,0,1,0,0,1,0,1,1.0
4788,0,12,1,7,4,4,5,3,0,14,6,12,261,0,1,0,0,0,1,0,1,0,0,1,0,0.8333333333333334
4789,0,6,1,7,4,5,4,8,0,21,2,3,148,1,0,0,1,0,1,0,0,0,1,1,0,0.5
4790,1,1,3,26,3,5,4,3,1,19,2,1,149,0,1,0,0,1,0,1,0,0,1,1,0,0.5
4791,0,14,3,17,4,5,4,4,0,13,2,4,222,0,1,0,0,1,0,1,1,0,0,1,0,0.5
4792,0,1,3,7,3,5,5,3,0,13,2,8,168,1,0,1,0,0,0,1,0,1,0,0,1,0.5
4793,0,10,1,9,4,4,3,6,0,22,4,10,150,0,1,1,0,0,0,1,0,0,1,0,1,0.5
4794,1,1,3,28,3,5,4,3,1,14,2,1,146,0,1,0,0,0,0,1,0,0,1,0,1,1.0
4796,0,5,1,19,3,4,1,2,1,12,9,6,184,0,1,1,0,0,1,0,0,1,0,1,0,0.7777777777777778
4798,0,6,1,10,4,4,5,3,0,13,7,4,192,0,1,1,0,0,1,0,0,1,0,1,0,0.2857142857142857
4799,1,1,3,10,3,5,1,3,1,12,4,4,228,0,1,0,1,0,0,1,1,0,0,1,0,1.0
4800,0,7,1,7,3,5,1,2,0,15,2,5,194,0,1,0,1,0,1,0,0,1,0,0,1,1.0
4801,1,1,3,7,3,5,3,7,0,12,12,4,231,0,1,0,1,0,0,1,1,0,0,1,0,0.5
4802,0,19,1,11,3,4,4,3,0,13,2,9,169,1,0,0,1,0,0,1,0,1,0,1,0,1.0
4803,0,3,3,27,3,4,1,3,0,16,2,3,147,1,0,0,0,0,1,0,0,0,1,1,0,0.5
4804,0,9,3,25,3,4,3,3,0,17,2,1,171,0,1,1,0,0,1,0,0,1,0,1,0,1.0
